"orig","dest","idx3","idx4","value"
"6","5","6","1",7.70643884639339
"1","6","6","1",10.0629631409019
"2","6","6","1",5.1938697757786
"3","6","6","1",7.52650452079601
"4","6","6","1",11.1692587363841
"5","6","6","1",6.50000108548554
"6","6","6","1",6.38613353072378
"1","1","7","1",3.69455789205064
"2","1","7","1",2.34861713020476
"3","1","7","1",9.78400108998935
"4","1","7","1",13.0388049767267
"5","1","7","1",8.71364012372616
"6","1","7","1",5.69676840405467
"1","2","7","1",4.51978339123575
"2","2","7","1",2.3047433538766
"3","2","7","1",5.58029452392708
"4","2","7","1",6.92782791118531
"5","2","7","1",4.07965478214724
"6","2","7","1",4.28041963351098
"1","3","7","1",19.5486286924367
"2","3","7","1",7.22102918353213
"3","3","7","1",8.02678284721433
"4","3","7","1",9.58879972294507
"5","3","7","1",7.97904585840048
"6","3","7","1",9.99552236476142
"1","4","7","1",14.0396635995833
"2","4","7","1",6.33627837525551
"3","4","7","1",8.63838334798699
"4","4","7","1",19.3320951906217
"5","4","7","1",11.8885402695465
"6","4","7","1",13.3985550770963
"1","5","7","1",7.58179133881902
"2","5","7","1",3.48552529755303
"3","5","7","1",5.57276460619473
"4","5","7","1",11.438049913461
"5","5","7","1",11.9811339089936
"6","5","7","1",7.70643884639339
"1","6","7","1",10.0629631409019
"2","6","7","1",5.1938697757786
"3","6","7","1",7.52668126067921
"4","6","7","1",11.3841379775692
"5","6","7","1",6.50000108548554
"6","6","7","1",6.38613353072378
"1","1","8","1",3.69455789205064
"2","1","8","1",2.34861713020476
"3","1","8","1",9.78400108984777
"4","1","8","1",13.0388049767267
"5","1","8","1",8.71364942341552
"6","1","8","1",5.69676840405467
"1","2","8","1",4.51978339123575
"2","2","8","1",2.33974417289815
"3","2","8","1",5.58029452392708
"4","2","8","1",6.86506095522783
"5","2","8","1",4.07965478214724
"6","2","8","1",4.28041963351098
"1","3","8","1",19.5486286924367
"2","3","8","1",7.22102918353213
"3","3","8","1",8.02678284721433
"4","3","8","1",9.58879966475824
"5","3","8","1",7.6345374903558
"6","3","8","1",9.99552236476142
"1","4","8","1",14.0397769745507
"2","4","8","1",6.33627837525551
"3","4","8","1",8.66652852543145
"4","4","8","1",19.3320951906217
"5","4","8","1",11.8885402695465
"6","4","8","1",13.3985550770963
"1","5","8","1",7.58179133881902
"2","5","8","1",3.48552529755303
"3","5","8","1",5.57276460619473
"4","5","8","1",11.4380527922783
"5","5","8","1",11.969569571938
"6","5","8","1",7.70643884639339
"1","6","8","1",10.0629631409019
"2","6","8","1",5.1938697757786
"3","6","8","1",7.52672066189447
"4","6","8","1",11.2610743582386
"5","6","8","1",6.50000108548554
"6","6","8","1",6.38613353072378
"1","1","9","1",3.69455789205064
"2","1","9","1",2.34861713020476
"3","1","9","1",9.78400108984442
"4","1","9","1",13.0388049767267
"5","1","9","1",8.71364764164397
"6","1","9","1",5.69676840405467
"1","2","9","1",4.51978339123575
"2","2","9","1",2.30842511823455
"3","2","9","1",5.58029452392708
"4","2","9","1",6.91447378165513
"5","2","9","1",4.07965478214724
"6","2","9","1",4.28041963351098
"1","3","9","1",19.5486286924367
"2","3","9","1",7.22102918353213
"3","3","9","1",8.02678284721433
"4","3","9","1",9.58879966335032
"5","3","9","1",7.84380139709539
"6","3","9","1",9.99552236476142
"1","4","9","1",14.0398008414503
"2","4","9","1",6.33627837525551
"3","4","9","1",8.64829625309006
"4","4","9","1",19.3320951906217
"5","4","9","1",11.8885402695465
"6","4","9","1",13.3985550770963
"1","5","9","1",7.58179133881902
"2","5","9","1",3.48552529755303
"3","5","9","1",5.57276460619473
"4","5","9","1",11.4380531337541
"5","5","9","1",11.9762079108114
"6","5","9","1",7.70643884639339
"1","6","9","1",10.0629631409019
"2","6","9","1",5.1938697757786
"3","6","9","1",7.52672944573961
"4","6","9","1",11.3922043131713
"5","6","9","1",6.50000108548554
"6","6","9","1",6.38613353072378
"1","1","10","1",3.69455789205064
"2","1","10","1",2.34861713020476
"3","1","10","1",9.78400108984434
"4","1","10","1",13.0388049767267
"5","1","10","1",8.71364798302202
"6","1","10","1",5.69676840405467
"1","2","10","1",4.51978339123575
"2","2","10","1",2.33644969629992
"3","2","10","1",5.58029452392708
"4","2","10","1",6.87557389590651
"5","2","10","1",4.07965478214724
"6","2","10","1",4.28041963351098
"1","3","10","1",19.5486286924367
"2","3","10","1",7.22102918353213
"3","3","10","1",8.02678284721433
"4","3","10","1",9.58879966339529
"5","3","10","1",7.96864207658721
"6","3","10","1",9.99552236476142
