"Var1","Var2","Var3","Var4","value"
"H","A","C","E",8.94093790823699
"I","A","C","E",11.5296835842393
"J","A","C","E",7.8040447141492
"K","A","C","E",8.15149043892063
"L","A","C","E",8.55113050340686
"M","A","C","E",8.98126056368281
"N","A","C","E",9.69500528241507
"O","A","C","E",11.4748076297572
"P","A","C","E",10.8244132274952
"Q","A","C","E",9.15695827738218
"R","A","C","E",9.64427867893109
"S","A","C","E",4.83674995249391
"T","A","C","E",7.58077273345764
"U","A","C","E",5.38504412543871
"A","B","C","E",4.46453519754721
"B","B","C","E",7.19369268276492
"C","B","C","E",6.02858907578366
"D","B","C","E",5.91156066871685
"E","B","C","E",3.65230460215576
"F","B","C","E",6.85455604243961
"G","B","C","E",3.64513228917852
"H","B","C","E",5.20154086679141
"I","B","C","E",6.43813015095799
"J","B","C","E",4.0975083648421
"K","B","C","E",4.63636150603761
"L","B","C","E",4.69677758475742
"M","B","C","E",5.49952779960183
"N","B","C","E",5.24125181303046
"O","B","C","E",6.23524164562164
"P","B","C","E",6.08417475419567
"Q","B","C","E",4.63103546135575
"R","B","C","E",5.26334644809799
"S","B","C","E",2.67325709885571
"T","B","C","E",4.03899419155491
"U","B","C","E",2.33641160520324
"A","C","C","E",8.99790935135523
"B","C","C","E",13.1999466405612
"C","C","C","E",11.0149034655768
"D","C","C","E",6.21246197619274
"E","C","C","E",7.94549556941124
"F","C","C","E",11.173966655981
"G","C","C","E",6.49904966604599
"H","C","C","E",10.9543408341228
"I","C","C","E",9.07066477048279
"J","C","C","E",5.70867219934388
"K","C","C","E",9.66824688576866
"L","C","C","E",8.15108225669254
"M","C","C","E",8.65682716476876
"N","C","C","E",8.80121842114823
"O","C","C","E",10.8167513382437
"P","C","C","E",12.9222073887303
"Q","C","C","E",9.20678820346558
"R","C","C","E",10.7017141391993
"S","C","C","E",4.63302581684264
"T","C","C","E",8.0566473291329
"U","C","C","E",4.05344702387511
"A","D","C","E",10.3864224721606
"B","D","C","E",14.8693156782441
"C","D","C","E",11.4775506131992
"D","D","C","E",9.3014702103758
"E","D","C","E",9.09492299309611
"F","D","C","E",10.4491250750981
"G","D","C","E",7.70905518477939
"H","D","C","E",10.9386900682152
"I","D","C","E",9.78231802563149
"J","D","C","E",4.51282164413069
"K","D","C","E",8.85954974492667
"L","D","C","E",9.28141327039203
"M","D","C","E",9.54022661752332
"N","D","C","E",9.39287906069243
"O","D","C","E",9.20410676526976
"P","D","C","E",8.70080351754841
"Q","D","C","E",6.54988762304974
"R","D","C","E",10.1863070990451
"S","D","C","E",3.98400845965385
"T","D","C","E",6.38482350288885
"U","D","C","E",2.9855620926635
"A","E","C","E",2.70297572037958
"B","E","C","E",10.5288959330269
"C","E","C","E",7.92426994712733
"D","E","C","E",6.49951331395302
"E","E","C","E",7.11174062832566
"F","E","C","E",8.45913418463959
"G","E","C","E",4.75115185369082
"H","E","C","E",6.2193780991536
"I","E","C","E",6.02251665500681
"J","E","C","E",3.83434542240917
"K","E","C","E",5.5452604968451
"L","E","C","E",6.34575019804907
"M","E","C","E",8.33124192767684
"N","E","C","E",7.46771095531079
"O","E","C","E",4.77430165239271
"P","E","C","E",7.63414688811893
"Q","E","C","E",6.43378654550599
"R","E","C","E",8.68483131022492
"S","E","C","E",3.10460368672362
"T","E","C","E",5.31349500302965
"U","E","C","E",3.08014045619727
"A","F","C","E",7.03578382492011
"B","F","C","E",11.1933199423856
"C","F","C","E",7.82595324500023
"D","F","C","E",10.9412724908597
"E","F","C","E",8.24081315633655
"F","F","C","E",11.965984023038
"G","F","C","E",6.77292747509582
"H","F","C","E",9.10157525554067
"I","F","C","E",8.68855520241747
"J","F","C","E",4.86744421598993
"K","F","C","E",8.12338951963107
"L","F","C","E",8.64294776179151
"M","F","C","E",7.85521952002528
"N","F","C","E",7.67737376020635
"O","F","C","E",9.5928659872694
"P","F","C","E",8.25964828330522
"Q","F","C","E",9.36070871671408
"R","F","C","E",10.4004068773074
"S","F","C","E",4.22494270687954
"T","F","C","E",6.99683310664254
"U","F","C","E",4.38116850680102
"A","A","D","E",4.27977749631624
"B","A","D","E",10.2703079537926
"C","A","D","E",7.82379360811488
"D","A","D","E",8.3101854256795
"E","A","D","E",4.8883723866753
"F","A","D","E",7.5641655012524
"G","A","D","E",4.47639893234015
"H","A","D","E",8.26987591401961
"I","A","D","E",7.62179444261962
"J","A","D","E",6.13969172631718
"K","A","D","E",5.42245736729605
"L","A","D","E",6.12219748404134
"M","A","D","E",6.25151999775368
"N","A","D","E",7.21109336016737
"O","A","D","E",8.29382339410613
"P","A","D","E",7.39882083333035
"Q","A","D","E",7.12786575427623
"R","A","D","E",7.52553026349975
"S","A","D","E",3.28423204162291
"T","A","D","E",5.92034492399711
"U","A","D","E",4.28275840514187
"A","B","D","E",3.39743669381563
"B","B","D","E",6.30855648192682
"C","B","D","E",4.7580887991933
"D","B","D","E",4.68460788375154
"E","B","D","E",3.02025600263578
"F","B","D","E",4.46499079858084
"G","B","D","E",2.86264459143329
"H","B","D","E",5.11759401423586
"I","B","D","E",5.2226759025038
"J","B","D","E",3.98299812684793
"K","B","D","E",3.41868491861495
"L","B","D","E",3.59539549385312
"M","B","D","E",4.016445562466
"N","B","D","E",4.92198315958492
"O","B","D","E",5.0551315367874
"P","B","D","E",4.97152753259242
"Q","B","D","E",4.44609929506198
"R","B","D","E",4.80024401444606
"S","B","D","E",1.82634034501409
"T","B","D","E",3.68859291080957
"U","B","D","E",2.67868763337533
"A","C","D","E",9.37405201767264
"B","C","D","E",12.4916595902254
"C","C","D","E",10.2503148162465
"D","C","D","E",7.42746220088415
"E","C","D","E",9.42163657789568
"F","C","D","E",9.48538107742104
"G","C","D","E",4.5755635901288
"H","C","D","E",10.7000836673488
"I","C","D","E",11.2155749946402
"J","C","D","E",7.66073431030095
"K","C","D","E",7.8718022031576
"L","C","D","E",7.84685894584597
"M","C","D","E",7.68508160269588
"N","C","D","E",9.39057684694959
"O","C","D","E",10.5933992676331
"P","C","D","E",9.6579454616731
"Q","C","D","E",8.04445858847082
"R","C","D","E",9.97934551547072
"S","C","D","E",4.98918426124826
"T","C","D","E",6.954126894461
"U","C","D","E",4.87142306141403
"A","D","D","E",9.72105486356202
"B","D","D","E",16.6236324133648
"C","D","D","E",12.22302324699
"D","D","D","E",10.2418702679695
"E","D","D","E",9.3901954998558
"F","D","D","E",11.7835072509816
"G","D","D","E",8.17449027886656
"H","D","D","E",14.3219603676283
"I","D","D","E",15.3465600373112
"J","D","D","E",10.2193582186189
"K","D","D","E",8.02151313490242
"L","D","D","E",10.0260389658464
"M","D","D","E",9.61606322243825
"N","D","D","E",13.5784975377266
"O","D","D","E",11.8035915576239
"P","D","D","E",13.6234849796622
"Q","D","D","E",9.02327841316019
"R","D","D","E",13.7238686964362
"S","D","D","E",5.09794464564412
"T","D","D","E",9.63245913827574
"U","D","D","E",7.37980801930899
"A","E","D","E",3.45869702424057
"B","E","D","E",10.0902218958721
"C","E","D","E",8.0311688431862
"D","E","D","E",6.49368176212591
"E","E","D","E",5.6899469295502
"F","E","D","E",5.55933878889836
"G","E","D","E",3.94832338837131
"H","E","D","E",8.33990276649838
"I","E","D","E",7.67769249408303
"J","E","D","E",5.88125371060439
"K","E","D","E",5.08271896631369
"L","E","D","E",6.23723385937022
"M","E","D","E",7.23374646628121
"N","E","D","E",8.08325503977748
"O","E","D","E",5.29320736799134
"P","E","D","E",6.04803023282562
"Q","E","D","E",5.91206359807644
"R","E","D","E",8.38773179219999
"S","E","D","E",2.89302620275719
"T","E","D","E",5.71060569104938
"U","E","D","E",3.91026493306162
"A","F","D","E",5.16478013636922
"B","F","D","E",12.116234234955
"C","F","D","E",9.39866217066704
"D","F","D","E",10.0843518808858
"E","F","D","E",7.69142367857941
"F","F","D","E",8.67149418100152
"G","F","D","E",5.22164093605048
"H","F","D","E",11.3777104750213
"I","F","D","E",10.301512350481
"J","F","D","E",7.68883760609182
"K","F","D","E",6.57225461628442
"L","F","D","E",7.95538491038504
"M","F","D","E",7.5782323077503
"N","F","D","E",10.1953643577695
"O","F","D","E",9.56798955830867
"P","F","D","E",10.5607763720958
"Q","F","D","E",7.85569605829017
"R","F","D","E",11.0176260704262
"S","F","D","E",5.0359780293767
"T","F","D","E",7.18301803700698
"U","F","D","E",5.35399145396197
"A","A","E","E",3.58070815239073
"B","A","E","E",7.75030335004652
"C","A","E","E",6.454091158461
"D","A","E","E",6.36183730752476
"E","A","E","E",4.50117131603145
"F","A","E","E",6.12566983284921
"G","A","E","E",3.29772413620671
"H","A","E","E",5.22979876480074
"I","A","E","E",4.68462352387224
"J","A","E","E",4.64948647113381
"K","A","E","E",4.04993556133237
"L","A","E","E",4.83381198831265
"M","A","E","E",4.16173912053243
"N","A","E","E",4.15663002205673
"O","A","E","E",5.41293374000363
"P","A","E","E",5.18203068336882
"Q","A","E","E",4.98471056479186
"R","A","E","E",6.1710778374703
"S","A","E","E",2.45727597078977
"T","A","E","E",3.80020163126199
"U","A","E","E",2.74497141805327
"A","B","E","E",2.82445978112961
"B","B","E","E",4.48809384915015
"C","B","E","E",3.82830122585909
"D","B","E","E",3.59242693834178
"E","B","E","E",2.32413826400427
"F","B","E","E",3.63561759782857
"G","B","E","E",1.82089923033648
"H","B","E","E",3.1238322938513
"I","B","E","E",2.76096099856623
"J","B","E","E",2.47079033953577
"K","B","E","E",2.64391427906916
"L","B","E","E",2.55931030161456
"M","B","E","E",2.23609965112074
"N","B","E","E",2.21303742920093
"O","B","E","E",2.18883666663036
"P","B","E","E",2.51229281374513
"Q","B","E","E",2.95410989147053
"R","B","E","E",3.20262423983385
"S","B","E","E",1.37714458469317
"T","B","E","E",1.94653169872807
"U","B","E","E",1.34764917581668
"A","C","E","E",8.85138166950665
"B","C","E","E",11.4378634737334
"C","C","E","E",8.90571512995771
"D","C","E","E",6.29416852945208
"E","C","E","E",6.67414147125613
"F","C","E","E",9.24976015146877
"G","C","E","E",3.75251385878728
"H","C","E","E",9.34708470078044
"I","C","E","E",6.16436389951194
"J","C","E","E",5.55663148473266
"K","C","E","E",6.9631602642491
"L","C","E","E",6.46685759846233
"M","C","E","E",4.27133704497602
"N","C","E","E",5.35582294245529
"O","C","E","E",6.18018782336907
"P","C","E","E",5.6725840288088
"Q","C","E","E",7.88404536314512
"R","C","E","E",7.83964409298104
"S","C","E","E",3.73961526698204
"T","C","E","E",5.61318601483171
"U","C","E","E",3.66403486391764
"A","D","E","E",8.67634783516445
"B","D","E","E",13.2860317253362
"C","D","E","E",11.7684545987543
"D","D","E","E",8.43754397119979
"E","D","E","E",6.66063110077721
"F","D","E","E",9.6536752135857
"G","D","E","E",5.34973036837045
"H","D","E","E",10.3850061740735
"I","D","E","E",7.95266280903521
"J","D","E","E",6.67657496725218
"K","D","E","E",7.45917512016424
"L","D","E","E",7.44437244579263
"M","D","E","E",5.98506253063761
"N","D","E","E",6.76086190249607
"O","D","E","E",7.31872832702107
"P","D","E","E",6.49281488830406
"Q","D","E","E",7.0795892700925
"R","D","E","E",8.69054702760256
"S","D","E","E",3.62997650492049
"T","D","E","E",5.95869041973048
"U","D","E","E",4.27239541173716
"A","E","E","E",3.91579323672284
"B","E","E","E",10.9502903344298
"C","E","E","E",9.80100189058341
"D","E","E","E",5.86504314507201
"E","E","E","E",7.63233546121742
"F","E","E","E",9.07662636423108
"G","E","E","E",5.41725330707393
"H","E","E","E",8.59813932208699
"I","E","E","E",7.19628856877357
"J","E","E","E",7.16774676455273
"K","E","E","E",5.3886863965187
"L","E","E","E",7.38211638122767
"M","E","E","E",5.96917219647583
"N","E","E","E",9.07764249459684
"O","E","E","E",8.43915322929549
"P","E","E","E",9.40527380623894
"Q","E","E","E",6.572573905206
"R","E","E","E",8.45167682803267
"S","E","E","E",3.38799900782652
"T","E","E","E",6.60705222800367
"U","E","E","E",4.39320446896441
"A","F","E","E",4.40358149009598
"B","F","E","E",10.0886251629295
"C","F","E","E",9.78047162082543
"D","F","E","E",7.49040608466693
"E","F","E","E",5.79891665728338
"F","F","E","E",8.09644740608446
"G","F","E","E",4.51716193319824
"H","F","E","E",7.81964583817336
"I","F","E","E",6.61690413700207
"J","F","E","E",5.72048310477578
"K","F","E","E",5.70829926081248
"L","F","E","E",5.73240600018442
"M","F","E","E",5.67555388918675
"N","F","E","E",5.93262983516847
"O","F","E","E",7.90323493949364
"P","F","E","E",6.22271193754865
"Q","F","E","E",6.59327721582145
"R","F","E","E",8.07977787085323
"S","F","E","E",3.33787385925965
"T","F","E","E",5.77858051451899
"U","F","E","E",3.6065378036795
"A","A","F","E",3.47260182852818
"B","A","F","E",7.86891446520261
"C","A","F","E",6.06350201038103
"D","A","F","E",6.02146746086894
"E","A","F","E",3.99160618977075
"F","A","F","E",6.1162303469002
"G","A","F","E",3.41823993936111
"H","A","F","E",4.53634982079696
"I","A","F","E",4.63678263222283
"J","A","F","E",3.92738991916145
"K","A","F","E",4.07036941246807
"L","A","F","E",4.87081169976044
"M","A","F","E",4.33864635196951
"N","A","F","E",4.28788968997335
"O","A","F","E",5.58022668601979
"P","A","F","E",5.43068653000048
"Q","A","F","E",4.39187956564176
"R","A","F","E",6.07981286907455
"S","A","F","E",2.76534095557516
"T","A","F","E",3.98197684261795
"U","A","F","E",3.01497797124253
"A","B","F","E",2.73543745902859
"B","B","F","E",5.09385355536144
"C","B","F","E",4.12384239642952
"D","B","F","E",3.83447440502806
"E","B","F","E",3.13993912639583
"F","B","F","E",4.44196941405017
"G","B","F","E",2.41773232464987
"H","B","F","E",3.58691289032578
"I","B","F","E",3.3275506900904
"J","B","F","E",2.71203782848634
"K","B","F","E",2.80575527455153
"L","B","F","E",3.16473926877797
"M","B","F","E",3.04816515146569
"N","B","F","E",2.70312813431879
"O","B","F","E",3.50808548169843
"P","B","F","E",3.82495236893863
"Q","B","F","E",2.73231205257166
"R","B","F","E",3.42167443880347
"S","B","F","E",1.75257111544238
"T","B","F","E",2.47342603900347
"U","B","F","E",1.73047518774633
"A","C","F","E",7.63763177964781
"B","C","F","E",12.7302498985629
"C","C","F","E",10.5671594105778
"D","C","F","E",7.75627428934665
"E","C","F","E",8.86753307017854
"F","C","F","E",9.81691788225729
"G","C","F","E",5.90853740676831
"H","C","F","E",9.73675951361314
"I","C","F","E",8.16327473334002
"J","C","F","E",6.69045186763876
"K","C","F","E",8.30391241806671
"L","C","F","E",7.24038143989793
"M","C","F","E",6.0511695314352
"N","C","F","E",7.73800518570833
"O","C","F","E",9.08804589555437
"P","C","F","E",8.99714605946636
"Q","C","F","E",7.81631435331299
"R","C","F","E",9.16702997561371
"S","C","F","E",4.44152491953009
"T","C","F","E",6.52450370110183
"U","C","F","E",4.24781700230169
"A","D","F","E",8.24196597841849
"B","D","F","E",14.3221991304933
"C","D","F","E",11.0805117023594
"D","D","F","E",9.71628572295261
"E","D","F","E",7.05197338604694
"F","D","F","E",8.9004203075724
"G","D","F","E",7.65376801826193
"H","D","F","E",10.7187380935161
"I","D","F","E",7.93745048425828
"J","D","F","E",5.41871546192236
"K","D","F","E",7.75864449131795
"L","D","F","E",7.8562037980719
"M","D","F","E",6.39707639202048
"N","D","F","E",7.8245977783901
"O","D","F","E",7.71230650831227
"P","D","F","E",8.37794995534493
"Q","D","F","E",6.02865965090998
"R","D","F","E",8.588981808248
"S","D","F","E",4.58879784392305
"T","D","F","E",5.64897744345091
"U","D","F","E",3.76240318137523
"A","E","F","E",2.67470506270627
"B","E","F","E",8.87977541642799
"C","E","F","E",7.2429076959425
"D","E","F","E",6.50372067775754
"E","E","F","E",4.12003648578653
"F","E","F","E",5.79119557404991
"G","E","F","E",4.86797087494051
"H","E","F","E",5.8498467097597
"I","E","F","E",4.86825677112173
"J","E","F","E",4.24416937757883
"K","E","F","E",4.95069315182131
"L","E","F","E",5.53441358041828
"M","E","F","E",4.73055628868421
"N","E","F","E",5.19185273248009
"O","E","F","E",4.02174881826502
"P","E","F","E",5.43236701806811
"Q","E","F","E",5.308382404755
"R","E","F","E",6.23378181281793
"S","E","F","E",2.93078686259438
"T","E","F","E",4.03410026819224
"U","E","F","E",2.76260815842651
"A","F","F","E",4.22476698118774
"B","F","F","E",8.80021712103681
"C","F","F","E",6.4697875934964
"D","F","F","E",7.36392177304264
"E","F","F","E",4.64867587431339
"F","F","F","E",5.3658590101362
"G","F","F","E",4.88340358484328
"H","F","F","E",5.51843654561276
"I","F","F","E",4.51795996977032
"J","F","F","E",2.75719192085485
"K","F","F","E",5.24414596649549
"L","F","F","E",5.06555128762155
"M","F","F","E",4.29516798325403
"N","F","F","E",4.73620998853869
"O","F","F","E",5.76039456761304
"P","F","F","E",4.58528041409729
"Q","F","F","E",5.66426890304922
"R","F","F","E",7.34673128301239
"S","F","F","E",3.67512295019879
"T","F","F","E",4.4636018979161
"U","F","F","E",2.55425327070663
"A","A","A","F",1.84134066016895
"B","A","A","F",4.8454926781542
"C","A","A","F",6.14668106543172
"D","A","A","F",3.25983595951305
"E","A","A","F",2.30017607306184
"F","A","A","F",4.83113560810978
"G","A","A","F",2.13935297361679
"H","A","A","F",2.10560716000751
"I","A","A","F",3.62834765707435
"J","A","A","F",2.4222909909354
"K","A","A","F",1.14608538472032
"L","A","A","F",3.33691006794454
"M","A","A","F",2.18697132848652
"N","A","A","F",2.94669380757443
"O","A","A","F",3.10728245008053
"P","A","A","F",3.51844863955033
"Q","A","A","F",3.58836216085244
"R","A","A","F",2.76417470163639
"S","A","A","F",2.34192247048648
"T","A","A","F",2.45043139233348
"U","A","A","F",1.62196028438353
"A","B","A","F",2.33710777197396
"B","B","A","F",4.10754032496349
"C","B","A","F",4.17412899366337
"D","B","A","F",2.99078429135462
"E","B","A","F",2.63835305480041
"F","B","A","F",3.94423384151871
"G","B","A","F",1.76539610858726
"H","B","A","F",2.26622107379874
"I","B","A","F",2.84222939495007
"J","B","A","F",2.33515826569069
"K","B","A","F",1.89252154490463
"L","B","A","F",2.33946775112949
"M","B","A","F",2.0552295850839
"N","B","A","F",2.84935617590494
"O","B","A","F",2.17528811113083
"P","B","A","F",3.1167140060504
"Q","B","A","F",2.74671801928706
"R","B","A","F",2.599738540446
"S","B","A","F",1.72136698699331
"T","B","A","F",1.8269679220799
"U","B","A","F",1.31745615645299
"A","C","A","F",10.5484842241811
"B","C","A","F",15.2781353434079
"C","C","A","F",13.3624026620025
"D","C","A","F",12.3005646241054
"E","C","A","F",11.5373173685798
"F","C","A","F",14.351992099098
"G","C","A","F",7.97093034053629
"H","C","A","F",14.4759058987056
"I","C","A","F",13.2878421285095
"J","C","A","F",10.3019536709498
"K","C","A","F",8.83748631696125
"L","C","A","F",9.0062431308788
"M","C","A","F",7.5736918002966
"N","C","A","F",11.9252262683171
"O","C","A","F",11.180809019464
"P","C","A","F",13.9554283344628
"Q","C","A","F",10.4774401480236
"R","C","A","F",10.9961171158619
"S","C","A","F",6.16729322796646
"T","C","A","F",8.18555781613138
"U","C","A","F",5.60550518512525
"A","D","A","F",10.1222127557743
"B","D","A","F",16.6457869267574
"C","D","A","F",14.97299110483
"D","D","A","F",12.572691663139
"E","D","A","F",7.10818603541991
"F","D","A","F",10.8807188838613
"G","D","A","F",7.39837512851424
"H","D","A","F",11.5184560694
"I","D","A","F",10.7556486324764
"J","D","A","F",7.93404808396766
"K","D","A","F",8.01578924988576
"L","D","A","F",8.62095169025688
"M","D","A","F",7.32230816316851
"N","D","A","F",11.8647310749575
"O","D","A","F",9.95810874512861
"P","D","A","F",10.694864258428
"Q","D","A","F",9.17992210289099
"R","D","A","F",10.675468927164
"S","D","A","F",6.25309532751839
"T","D","A","F",7.78710477789663
"U","D","A","F",5.35183033440133
"A","E","A","F",4.90474231015598
"B","E","A","F",10.7287178534583
"C","E","A","F",8.68499440383858
"D","E","A","F",7.85346974229893
"E","E","A","F",4.16506350291147
"F","E","A","F",8.06224518209761
"G","E","A","F",5.34078927250826
"H","E","A","F",6.29941483013763
"I","E","A","F",8.26498261019418
"J","E","A","F",4.910867464045
"K","E","A","F",4.9597543390417
"L","E","A","F",6.61283415584521
"M","E","A","F",5.32677356499247
"N","E","A","F",7.53745444788046
"O","E","A","F",7.17019752208272
"P","E","A","F",7.8188774358455
"Q","E","A","F",6.72581403678637
"R","E","A","F",7.00708192909539
"S","E","A","F",3.66695222901289
"T","E","A","F",5.95340899988342
"U","E","A","F",3.85727999541344
"A","F","A","F",4.1392131108464
"B","F","A","F",9.59789924907522
"C","F","A","F",10.0617378321094
"D","F","A","F",6.67994960596983
"E","F","A","F",3.037734256601
"F","F","A","F",6.18417086657834
"G","F","A","F",4.26592846303992
"H","F","A","F",5.92854517640445
"I","F","A","F",5.99156812738765
"J","F","A","F",3.54471754776965
"K","F","A","F",3.45062133059098
"L","F","A","F",5.08844989155023
"M","F","A","F",4.10525438046547
"N","F","A","F",5.69742032851536
"O","F","A","F",6.24255629520453
"P","F","A","F",4.94832979166045
"Q","F","A","F",4.90924936425179
"R","F","A","F",5.5673644942013
"S","F","A","F",4.24718736235792
"T","F","A","F",4.87386377166417
"U","F","A","F",2.82722046045411
"A","A","B","F",1.70986995547132
"B","A","B","F",4.13274923224059
"C","A","B","F",3.65174741493583
"D","A","B","F",3.2094726650339
"E","A","B","F",1.94571565703662
"F","A","B","F",3.41484434217418
"G","A","B","F",1.66880897933792
"H","A","B","F",2.24594596377108
"I","A","B","F",3.02471358487475
"J","A","B","F",2.24239715282748
"K","A","B","F",1.80182467635237
"L","A","B","F",2.73472092539921
"M","A","B","F",2.24734029384066
"N","A","B","F",2.37395712197227
"O","A","B","F",3.01162779766642
"P","A","B","F",3.03443179565453
"Q","A","B","F",2.7901546451072
"R","A","B","F",2.86596009754564
"S","A","B","F",1.70132001514939
"T","A","B","F",2.39170482846968
"U","A","B","F",1.67447373633422
"A","B","B","F",1.59292035891444
"B","B","B","F",2.82610456282103
"C","B","B","F",2.3829387039356
"D","B","B","F",2.15904319751526
"E","B","B","F",1.48410817160477
"F","B","B","F",2.32470785729551
"G","B","B","F",1.17614230468725
"H","B","B","F",1.77274887319706
"I","B","B","F",2.08375388189565
"J","B","B","F",1.67635480994561
"K","B","B","F",1.41573137502504
"L","B","B","F",1.69356988109484
"M","B","B","F",1.61775649507904
"N","B","B","F",1.90406965425312
"O","B","B","F",1.98925321746573
"P","B","B","F",2.30527307124425
"Q","B","B","F",1.85387320233689
"R","B","B","F",2.01034582298291
"S","B","B","F",1.14396059630658
"T","B","B","F",1.57709702081214
"U","B","B","F",1.19879356522841
"A","C","B","F",5.40807259214241
"B","C","B","F",7.62708420966548
"C","C","B","F",6.37048498786577
"D","C","B","F",5.24956927957498
"E","C","B","F",5.29739687989945
"F","C","B","F",6.17709522985949
"G","C","B","F",3.38272245966968
"H","C","B","F",6.33979260020202
"I","C","B","F",5.94113770845168
"J","C","B","F",4.62492335060524
"K","C","B","F",4.31972165605251
"L","C","B","F",4.42680326648239
"M","C","B","F",3.91667181175886
"N","C","B","F",5.30961748410682
"O","C","B","F",5.63458820360207
"P","C","B","F",6.79352096889906
"Q","C","B","F",5.00905294676344
"R","C","B","F",5.62704002549847
"S","C","B","F",3.1545416171092
"T","C","B","F",4.10246031363724
"U","C","B","F",2.83387971183207
"A","D","B","F",5.56190409918049
"B","D","B","F",8.96020887771866
"C","D","B","F",6.96485124562323
"D","D","B","F",6.14167796603762
"E","D","B","F",3.91929209877579
"F","D","B","F",5.21923539530847
"G","D","B","F",3.75342042542405
"H","D","B","F",6.08398163780409
"I","D","B","F",5.96109492645207
"J","D","B","F",4.14808841659358
"K","D","B","F",4.03493354133004
"L","D","B","F",4.74850523059656
"M","D","B","F",4.04013961775432
"N","D","B","F",5.92388369626119
"O","D","B","F",5.24874917372192
"P","D","B","F",5.77383777264197
"Q","D","B","F",4.31744016081099
"R","D","B","F",6.00583403730248
"S","D","B","F",3.34836547648977
"T","D","B","F",4.05208770020068
"U","D","B","F",3.03471690352922
"A","E","B","F",2.15775896245137
"B","E","B","F",5.62797562453847
"C","E","B","F",4.21531592172924
"D","E","B","F",3.87611991566831
"E","E","B","F",2.56841401174933
"F","E","B","F",3.40403142374966
"G","E","B","F",2.4180249448237
"H","E","B","F",3.01537065837709
"I","E","B","F",3.8054697999481
"J","E","B","F",2.51961544061447
"K","E","B","F",2.47100308456483
"L","E","B","F",3.08861677104091
"M","E","B","F",3.02414280023276
"N","E","B","F",3.45791051524673
"O","E","B","F",2.65296437586815
"P","E","B","F",3.08279750656923
"Q","E","B","F",3.02122232343741
"R","E","B","F",3.8779674557857
"S","E","B","F",1.83819978449778
"T","E","B","F",2.53204197258608
"U","E","B","F",1.75470981210428
"A","F","B","F",2.62358278865628
"B","F","B","F",5.89158480612116
"C","F","B","F",4.69737737794859
"D","F","B","F",4.47904011422047
"E","F","B","F",2.6773658501638
"F","F","B","F",3.84222516772
"G","F","B","F",2.5329087215067
"H","F","B","F",3.83286485690402
"I","F","B","F",3.79458057318523
"J","F","B","F",2.47886731701942
"K","F","B","F",2.59158159578057
"L","F","B","F",3.32549927921993
"M","F","B","F",2.65019203360766
"N","F","B","F",3.64450987859697
"O","F","B","F",3.72238851087767
"P","F","B","F",3.30221971697276
"Q","F","B","F",3.26962254238058
"R","F","B","F",4.02167951154048
"S","F","B","F",2.48258881087966
"T","F","B","F",2.86914178269108
"U","F","B","F",1.88901900072057
"A","A","C","F",6.87159115628955
"B","A","C","F",12.2932162548758
"C","A","C","F",9.72440156385138
"D","A","C","F",11.3424533493919
"E","A","C","F",5.7988188089097
"F","A","C","F",11.4224179106891
"G","A","C","F",5.87356841418244
"H","A","C","F",7.98094182469376
"I","A","C","F",11.8191483435737
"J","A","C","F",7.57455375749357
"K","A","C","F",8.0546705935328
"L","A","C","F",8.71968561050102
"M","A","C","F",8.78655066292529
"N","A","C","F",8.78435544989892
"O","A","C","F",11.0552255629144
"P","A","C","F",10.7965203239143
"Q","A","C","F",8.54355670460184
"R","A","C","F",9.88239118539827
"S","A","C","F",4.43358789602276
"T","A","C","F",6.98640249267479
"U","A","C","F",5.40128929885244
"A","B","C","F",4.62874969929955
"B","B","C","F",7.06425482781313
"C","B","C","F",5.87708525442236
"D","B","C","F",6.16690829654627
"E","B","C","F",3.43062116527605
"F","B","C","F",6.93810144337939
"G","B","C","F",3.48967269039248
"H","B","C","F",4.59698089982937
"I","B","C","F",6.65647644867886
"J","B","C","F",4.09969328259481
"K","B","C","F",4.70223795467635
"L","B","C","F",4.93448797672635
"M","B","C","F",5.4931598819195
"N","B","C","F",5.20221951886126
"O","B","C","F",6.15502913963604
"P","B","C","F",5.90888166017204
"Q","B","C","F",4.07196621793321
"R","B","C","F",5.49621755694233
"S","B","C","F",2.60943939356658
"T","B","C","F",4.03837692677084
"U","B","C","F",2.35154736360145
"A","C","C","F",10.7872207051369
"B","C","C","F",13.7071175469273
"C","C","C","F",10.9580707489999
"D","C","C","F",6.89095666904668
"E","C","C","F",8.06729202284827
"F","C","C","F",11.2974016069643
"G","C","C","F",6.3106183748829
"H","C","C","F",10.6761844298313
"I","C","C","F",9.57222728681693
"J","C","C","F",6.13410341847583
"K","C","C","F",9.68343463925408
"L","C","C","F",8.77681335573577
"M","C","C","F",9.16330459781625
"N","C","C","F",9.94619389539418
"O","C","C","F",10.8117508451496
"P","C","C","F",13.2443460599653
"Q","C","C","F",9.07129914155352
"R","C","C","F",11.788636124666
"S","C","C","F",4.73189977531057
"T","C","C","F",8.76834069087602
"U","C","C","F",3.99336655480725
"A","D","C","F",12.0733189214634
"B","D","C","F",15.427965157578
"C","D","C","F",10.9523823337449
"D","D","C","F",10.294069652549
"E","D","C","F",9.2511555745874
"F","D","C","F",10.3715867483658
"G","D","C","F",7.25182832672019
"H","D","C","F",9.69956726380953
"I","D","C","F",10.4682093709258
