"Var1","Var2","Var3","Var4","value"
"S","F","B","E",2.21981359165583
"T","F","B","E",2.30690482225656
"U","F","B","E",1.63158481386317
"A","A","C","E",10.8322291151449
"B","A","C","E",12.4291635772258
"C","A","C","E",17.3151643970385
"D","A","C","E",19.1150060472786
"E","A","C","E",21.2204446848405
"F","A","C","E",12.2989750552768
"G","A","C","E",18.9593085201925
"H","A","C","E",17.2459605230109
"I","A","C","E",17.2383139737627
"J","A","C","E",18.1350464509409
"K","A","C","E",17.9366142120887
"L","A","C","E",22.4826633756184
"M","A","C","E",23.1967288936299
"N","A","C","E",14.833943446688
"O","A","C","E",13.0430267414909
"P","A","C","E",13.8672998016721
"Q","A","C","E",14.8611894203355
"R","A","C","E",6.20544123844211
"S","A","C","E",8.73303902945223
"T","A","C","E",12.4424639078288
"U","A","C","E",11.5032135693784
"A","B","C","E",5.5073968852877
"B","B","C","E",5.32920449221417
"C","B","C","E",5.88930428332726
"D","B","C","E",6.66775364727009
"E","B","C","E",9.79529788833718
"F","B","C","E",3.84813129671354
"G","B","C","E",7.86425851466924
"H","B","C","E",6.37075117712077
"I","B","C","E",8.95853718225124
"J","B","C","E",6.80611717106414
"K","B","C","E",7.53427356792976
"L","B","C","E",9.7854796199511
"M","B","C","E",6.95625814049229
"N","B","C","E",4.70217722507186
"O","B","C","E",3.68182702377974
"P","B","C","E",5.74031568390255
"Q","B","C","E",6.57319142506473
"R","B","C","E",3.18875473276819
"S","B","C","E",2.78265500172229
"T","B","C","E",3.72415748572422
"U","B","C","E",4.33212698819297
"A","C","C","E",2.64961703956009
"B","C","C","E",4.1486780804445
"C","C","C","E",5.26508614096559
"D","C","C","E",6.61074634414587
"E","C","C","E",8.14282404472223
"F","C","C","E",3.65625489732417
"G","C","C","E",5.72310333060804
"H","C","C","E",4.45511561567932
"I","C","C","E",4.63974054486588
"J","C","C","E",6.86690635131345
"K","C","C","E",4.41642801931148
"L","C","C","E",6.1810252375846
"M","C","C","E",7.05103793052273
"N","C","C","E",4.66877899949218
"O","C","C","E",4.00902346599423
"P","C","C","E",4.47290838133134
"Q","C","C","E",4.45089920011542
"R","C","C","E",2.1716739783296
"S","C","C","E",2.83534473498914
"T","C","C","E",4.00500219951466
"U","C","C","E",3.90875100238043
"A","D","C","E",4.9762257740807
"B","D","C","E",6.75349946435087
"C","D","C","E",9.3938603417818
"D","D","C","E",11.2748595518975
"E","D","C","E",9.1609948794855
"F","D","C","E",7.57011637399841
"G","D","C","E",9.86541190339857
"H","D","C","E",8.24480912608242
"I","D","C","E",10.2450630583239
"J","D","C","E",9.88857510457045
"K","D","C","E",5.90665518487193
"L","D","C","E",10.1308433456758
"M","D","C","E",9.16557869795865
"N","D","C","E",7.57211771776311
"O","D","C","E",6.13312141701569
"P","D","C","E",6.37239547619479
"Q","D","C","E",6.08193086831925
"R","D","C","E",3.38982217132381
"S","D","C","E",4.18485103455414
"T","D","C","E",4.98730407860653
"U","D","C","E",4.80018915629155
"A","E","C","E",4.52084507578566
"B","E","C","E",6.41228104486221
"C","E","C","E",7.22403193666288
"D","E","C","E",8.13308703030631
"E","E","C","E",8.97067556988399
"F","E","C","E",5.14346445302544
"G","E","C","E",8.46650944391589
"H","E","C","E",6.22675774886818
"I","E","C","E",7.32952857056721
"J","E","C","E",8.6666683365624
"K","E","C","E",5.75603006673113
"L","E","C","E",8.43755351041795
"M","E","C","E",8.59550628603016
"N","E","C","E",6.22814511529258
"O","E","C","E",6.71346376441023
"P","E","C","E",4.76582822781636
"Q","E","C","E",6.10180574902179
"R","E","C","E",3.01473283002664
"S","E","C","E",2.67003636332042
"T","E","C","E",4.99645392097113
"U","E","C","E",3.53459196313963
"A","F","C","E",2.62214334906173
"B","F","C","E",3.81438693856702
"C","F","C","E",5.66475894753837
"D","F","C","E",5.1803629903573
"E","F","C","E",5.72227047853852
"F","F","C","E",3.32385785394067
"G","F","C","E",3.99289915815936
"H","F","C","E",3.99262234549111
"I","F","C","E",6.39097458970643
"J","F","C","E",5.57847978531961
"K","F","C","E",3.62583979907466
"L","F","C","E",4.62630074430278
"M","F","C","E",4.91158504017035
"N","F","C","E",4.45611355987461
"O","F","C","E",3.91549104013349
"P","F","C","E",3.31578162119372
"Q","F","C","E",4.70059600219853
"R","F","C","E",2.6013894451213
"S","F","C","E",2.15937806351955
"T","F","C","E",3.11209411259885
"U","F","C","E",3.06098942171408
"A","A","D","E",14.5868810079074
"B","A","D","E",17.4001966501945
"C","A","D","E",25.0584778013243
"D","A","D","E",26.1285431015141
"E","A","D","E",26.732997845212
"F","A","D","E",18.4107438399455
"G","A","D","E",27.8870349858028
"H","A","D","E",24.1437630749403
"I","A","D","E",27.2196222456966
"J","A","D","E",27.2979949833574
"K","A","D","E",19.4706434480293
"L","A","D","E",29.3341713383338
"M","A","D","E",31.4289928238138
"N","A","D","E",21.6747330922867
"O","A","D","E",20.3003999218983
"P","A","D","E",19.4941757301645
"Q","A","D","E",21.7306012064807
"R","A","D","E",9.55036369346228
"S","A","D","E",12.0476692906986
"T","A","D","E",12.3023158306019
"U","A","D","E",14.6419708944916
"A","B","D","E",6.31292391172183
"B","B","D","E",7.55148896167699
"C","B","D","E",7.60802228996002
"D","B","D","E",4.83793411784093
"E","B","D","E",11.9213483461951
"F","B","D","E",7.68280856718974
"G","B","D","E",8.73685608649089
"H","B","D","E",11.9195077402763
"I","B","D","E",10.8454569008923
"J","B","D","E",8.51516627678798
"K","B","D","E",9.94810869883655
"L","B","D","E",9.36371553602281
"M","B","D","E",10.397847098604
"N","B","D","E",2.35458530074714
"O","B","D","E",8.94632143216018
"P","B","D","E",7.36324759593163
"Q","B","D","E",6.16356734488041
"R","B","D","E",2.52618891610635
"S","B","D","E",5.42032350808048
"T","B","D","E",4.57567958529921
"U","B","D","E",6.7590515617985
"A","C","D","E",7.55815458171903
"B","C","D","E",8.98313428684101
"C","C","D","E",8.44370207282547
"D","C","D","E",11.4369347246425
"E","C","D","E",12.2509185278031
"F","C","D","E",5.08338903638201
"G","C","D","E",9.75155294644446
"H","C","D","E",6.20358241733494
"I","C","D","E",9.43007500208479
"J","C","D","E",12.2530504153354
"K","C","D","E",6.13944303574565
"L","C","D","E",11.5453654848062
"M","C","D","E",10.604280359284
"N","C","D","E",7.65546892489924
"O","C","D","E",7.8522999109418
"P","C","D","E",8.46394424328423
"Q","C","D","E",7.26972220857027
"R","C","D","E",3.61227636297301
"S","C","D","E",3.59620616994035
"T","C","D","E",4.9542265822289
"U","C","D","E",4.24730610691904
"A","D","D","E",10.595706428823
"B","D","D","E",14.6828886183984
"C","D","D","E",15.216243606199
"D","D","D","E",14.4325280137123
"E","D","D","E",17.7552324580985
"F","D","D","E",11.7349042226797
"G","D","D","E",14.9890042621878
"H","D","D","E",13.439400819545
"I","D","D","E",17.9408535120272
"J","D","D","E",19.4645924981713
"K","D","D","E",12.3803465025403
"L","D","D","E",18.6625413323652
"M","D","D","E",16.5212303149213
"N","D","D","E",12.4627461287085
"O","D","D","E",13.7448635189456
"P","D","D","E",12.8618107640963
"Q","D","D","E",10.7458433167764
"R","D","D","E",6.90125196254414
"S","D","D","E",6.7371561503946
"T","D","D","E",7.63419291428923
"U","D","D","E",6.61674461558054
"A","E","D","E",9.14962251317081
"B","E","D","E",11.2488010131512
"C","E","D","E",10.8685414924487
"D","E","D","E",10.0975674979494
"E","E","D","E",11.6150883127384
"F","E","D","E",7.10851392511558
"G","E","D","E",11.4482677905279
"H","E","D","E",9.65024561167074
"I","E","D","E",12.2979085591355
"J","E","D","E",12.3343196593035
"K","E","D","E",8.11513730475578
"L","E","D","E",12.53532607809
"M","E","D","E",10.266933409759
"N","E","D","E",9.29216257628545
"O","E","D","E",10.7683857746047
"P","E","D","E",8.32205045777724
"Q","E","D","E",8.59445403482759
"R","E","D","E",6.4246446500114
"S","E","D","E",3.60423831862264
"T","E","D","E",5.28100547237891
"U","E","D","E",5.782313522645
"A","F","D","E",6.37371846396073
"B","F","D","E",10.6280870838027
"C","F","D","E",14.5104535944678
"D","F","D","E",13.9039042877967
"E","F","D","E",13.1352285771857
"F","F","D","E",7.88253294615429
"G","F","D","E",11.1609582527405
"H","F","D","E",10.4695409289062
"I","F","D","E",12.8902390676568
"J","F","D","E",14.225483683872
"K","F","D","E",8.34187484864159
"L","F","D","E",12.8533652169087
"M","F","D","E",10.0524619061485
"N","F","D","E",9.83212433319245
"O","F","D","E",8.72958005848699
"P","F","D","E",8.8023740405194
"Q","F","D","E",8.10361969335438
"R","F","D","E",5.63182845607978
"S","F","D","E",4.58485919654878
"T","F","D","E",5.736846977155
"U","F","D","E",6.20286948056947
"A","A","E","E",6.35636854376784
"B","A","E","E",10.2732749356987
"C","A","E","E",12.8526189190198
"D","A","E","E",13.8421972209381
"E","A","E","E",15.4825938929339
"F","A","E","E",8.77929905014544
"G","A","E","E",12.4512257367504
"H","A","E","E",14.227465145045
"I","A","E","E",12.7213070473409
"J","A","E","E",13.0519345436485
"K","A","E","E",10.0383110540902
"L","A","E","E",14.4829167532612
"M","A","E","E",15.7597546644058
"N","A","E","E",11.0842614624766
"O","A","E","E",9.03548781961088
"P","A","E","E",8.82246853596232
"Q","A","E","E",9.73258094520619
"R","A","E","E",5.05322242707242
"S","A","E","E",5.2552765019585
"T","A","E","E",5.93560793340248
"U","A","E","E",4.93325711634728
"A","B","E","E",2.82815383184891
"B","B","E","E",3.78401136952208
"C","B","E","E",3.67897366798585
"D","B","E","E",2.46178376693866
"E","B","E","E",5.83940960113527
"F","B","E","E",2.12811786101498
"G","B","E","E",3.80123386213891
"H","B","E","E",5.23002428370076
"I","B","E","E",4.91742777598243
"J","B","E","E",3.70394224682315
"K","B","E","E",4.1423812398931
"L","B","E","E",4.43589666348256
"M","B","E","E",4.08138760597285
"N","B","E","E",2.48910924491721
"O","B","E","E",3.23716441519196
"P","B","E","E",3.10520706599275
"Q","B","E","E",3.3525916728275
"R","B","E","E",1.5571454507023
"S","B","E","E",1.54041752542092
"T","B","E","E",2.03614126062176
"U","B","E","E",1.99648076553109
"A","C","E","E",5.12350355520391
"B","C","E","E",6.55932453540722
"C","C","E","E",7.18328956789557
"D","C","E","E",9.60589649010787
"E","C","E","E",10.4695600463036
"F","C","E","E",4.63043207515073
"G","C","E","E",6.62416511384175
"H","C","E","E",6.14570706436561
"I","C","E","E",7.08143118339865
"J","C","E","E",8.03927671056012
"K","C","E","E",4.85102473482807
"L","C","E","E",8.20504981615296
"M","C","E","E",6.79972724196882
"N","C","E","E",6.57554520063937
"O","C","E","E",4.52677860849268
"P","C","E","E",5.14097478646847
"Q","C","E","E",6.49093674230552
"R","C","E","E",3.8602391507828
"S","C","E","E",2.7771057320898
"T","C","E","E",3.46443749082041
"U","C","E","E",2.26322061159293
"A","D","E","E",5.79118730461433
"B","D","E","E",7.96299152089265
"C","D","E","E",9.6246153676284
"D","D","E","E",9.8358541454878
"E","D","E","E",11.5766514561008
"F","D","E","E",6.1978404352181
"G","D","E","E",7.72939007634615
"H","D","E","E",8.51424736148007
"I","D","E","E",9.05729300905522
"J","D","E","E",10.0425475947026
"K","D","E","E",6.34067034475834
"L","D","E","E",10.4218491725632
"M","D","E","E",8.7856767861992
"N","D","E","E",7.73441427415826
"O","D","E","E",6.50960806961094
"P","D","E","E",6.53787602220231
"Q","D","E","E",6.6044351272658
"R","D","E","E",4.42080984795829
"S","D","E","E",4.02884219477895
"T","D","E","E",5.15049423692746
"U","D","E","E",3.23599690388738
"A","E","E","E",5.76637498437288
"B","E","E","E",9.36105475921978
"C","E","E","E",11.208956685809
"D","E","E","E",10.9245284937533
"E","E","E","E",12.4452958264752
"F","E","E","E",7.11620224690266
"G","E","E","E",10.6723704705884
"H","E","E","E",10.0164655577661
"I","E","E","E",11.1473137840708
"J","E","E","E",10.3167227606269
"K","E","E","E",6.95067829567656
"L","E","E","E",11.9719049803366
"M","E","E","E",10.2410476132338
"N","E","E","E",9.03349682220777
"O","E","E","E",7.42186097335277
"P","E","E","E",7.42555074370032
"Q","E","E","E",7.01305401225948
"R","E","E","E",4.99566759983466
"S","E","E","E",3.67603279420489
"T","E","E","E",4.80262286950448
"U","E","E","E",4.7965946348661
"A","F","E","E",3.80228009958192
"B","F","E","E",6.34138523386495
"C","F","E","E",8.18554881819448
"D","F","E","E",8.04562576555409
"E","F","E","E",7.86127644783087
"F","F","E","E",5.0446330935785
"G","F","E","E",6.4258739679911
"H","F","E","E",6.46725348156543
"I","F","E","E",7.92340840515215
"J","F","E","E",7.00786274407934
"K","F","E","E",4.60723822620984
"L","F","E","E",7.44569543434944
"M","F","E","E",6.0678365494245
"N","F","E","E",6.20213518905228
"O","F","E","E",5.29428460511008
"P","F","E","E",5.01344813926416
"Q","F","E","E",5.50636506993398
"R","F","E","E",3.94782555502792
"S","F","E","E",2.72445453583485
"T","F","E","E",3.10992313185884
"U","F","E","E",2.56206111451031
"A","A","F","E",7.27983416920973
"B","A","F","E",7.95330441448329
"C","A","F","E",9.33020539136838
"D","A","F","E",11.2703382037512
"E","A","F","E",9.15851002668364
"F","A","F","E",7.25507758508307
"G","A","F","E",10.2106081913694
"H","A","F","E",10.0118876448862
"I","A","F","E",9.98370934488406
"J","A","F","E",11.7271688959819
"K","A","F","E",8.34410357859179
"L","A","F","E",13.2389595507604
"M","A","F","E",12.3517650878454
"N","A","F","E",10.556735484409
"O","A","F","E",7.71363098892754
"P","A","F","E",11.5996634420223
"Q","A","F","E",9.43880342371532
"R","A","F","E",4.30186372064285
"S","A","F","E",5.85724456508011
"T","A","F","E",7.45123119164821
"U","A","F","E",7.36284195295292
"A","B","F","E",4.01799763086958
"B","B","F","E",5.30647821051234
"C","B","F","E",5.86385103518771
"D","B","F","E",4.44074276668584
"E","B","F","E",6.9222596829444
"F","B","F","E",3.72667781831731
"G","B","F","E",5.01840757009946
"H","B","F","E",4.97910997419905
"I","B","F","E",6.33782019984681
"J","B","F","E",5.54430470704958
"K","B","F","E",5.69242488557284
"L","B","F","E",6.49503458139121
"M","B","F","E",4.24245016805609
"N","B","F","E",2.87402282604251
"O","B","F","E",4.09279515970294
"P","B","F","E",3.69890723484199
"Q","B","F","E",2.55944482964607
"R","B","F","E",2.06397275272136
"S","B","F","E",1.05770151655469
"T","B","F","E",2.05178173458631
"U","B","F","E",2.97568345905815
"A","C","F","E",6.94724898443373
"B","C","F","E",6.05350838519758
"C","C","F","E",7.36599772026563
"D","C","F","E",8.77625610387328
"E","C","F","E",11.1269064957963
"F","C","F","E",6.66792730281785
"G","C","F","E",6.40845934381573
"H","C","F","E",5.72606447893788
"I","C","F","E",5.69417194694496
"J","C","F","E",8.74377677000503
"K","C","F","E",5.31427683943602
"L","C","F","E",7.1686989184117
"M","C","F","E",7.06692624620495
"N","C","F","E",6.39872338594047
"O","C","F","E",6.42813154239918
"P","C","F","E",5.97323178598487
"Q","C","F","E",6.42281424880745
"R","C","F","E",4.72803825320183
"S","C","F","E",2.9316046647675
"T","C","F","E",4.75211058124277
"U","C","F","E",3.06692439758913
"A","D","F","E",9.8666701568499
"B","D","F","E",10.3288775468595
"C","D","F","E",13.1795358510509
"D","D","F","E",12.7356617467568
"E","D","F","E",11.8249330349817
"F","D","F","E",9.34160920939837
"G","D","F","E",12.4509412807979
"H","D","F","E",11.8089799515308
"I","D","F","E",15.3829299874336
"J","D","F","E",13.9833039636625
"K","D","F","E",8.31942940084379
"L","D","F","E",13.7480351798046
"M","D","F","E",11.0118108711133
"N","D","F","E",9.6355505369304
"O","D","F","E",9.53379042246758
"P","D","F","E",8.47068191076122
"Q","D","F","E",6.90114272774873
"R","D","F","E",5.66329198983204
"S","D","F","E",4.1692485726178
"T","D","F","E",5.81551278540526
"U","D","F","E",5.4776670440212
"A","E","F","E",6.23703083327653
"B","E","F","E",8.21945294817599
"C","E","F","E",7.78568176742629
"D","E","F","E",8.9578064678314
"E","E","F","E",9.69242874985216
"F","E","F","E",5.79901947097394
"G","E","F","E",8.94732698148062
"H","E","F","E",9.04964649123853
"I","E","F","E",8.73918030170094
"J","E","F","E",10.1119402618768
"K","E","F","E",6.91099896773455
"L","E","F","E",9.68847860161874
"M","E","F","E",8.00036669307242
"N","E","F","E",6.95047996050314
"O","E","F","E",7.02241211299902
"P","E","F","E",6.51847223232694
"Q","E","F","E",7.13436968174977
"R","E","F","E",4.78864490824807
"S","E","F","E",2.51978671038549
"T","E","F","E",5.77449931962619
"U","E","F","E",4.88521974448701
"A","F","F","E",4.86807376291319
"B","F","F","E",4.63183459100654
"C","F","F","E",5.76431410869426
"D","F","F","E",5.52859824242276
"E","F","F","E",7.70334908734188
"F","F","F","E",4.37894867310699
"G","F","F","E",5.01367853849623
"H","F","F","E",4.04555295000091
"I","F","F","E",5.52515094901783
"J","F","F","E",5.86392163810442
"K","F","F","E",4.55012464465627
"L","F","F","E",4.93648161912311
"M","F","F","E",5.22010900621234
"N","F","F","E",4.49680927113888
"O","F","F","E",3.77643126470651
"P","F","F","E",3.70158244331858
"Q","F","F","E",4.776349526709
"R","F","F","E",3.52825979813549
"S","F","F","E",2.78163242990065
"T","F","F","E",3.44877859107248
"U","F","F","E",3.06195134654814
"A","A","A","F",2.88924662092493
"B","A","A","F",4.19421705361741
"C","A","A","F",3.41187070189432
"D","A","A","F",6.3562578645582
"E","A","A","F",5.70216595357328
"F","A","A","F",5.1857782450203
"G","A","A","F",4.05086254339374
"H","A","A","F",4.42181324319736
"I","A","A","F",5.91440935774277
"J","A","A","F",6.15863164276195
"K","A","A","F",3.07544452115365
"L","A","A","F",5.24062980496293
"M","A","A","F",3.6821848956521
"N","A","A","F",3.4455181453519
"O","A","A","F",2.36776768703071
"P","A","A","F",2.52808043971089
"Q","A","A","F",4.72674719121954
"R","A","A","F",3.44423150886058
"S","A","A","F",2.5383709750631
"T","A","A","F",2.11430399962957
"U","A","A","F",1.03354557537312
"A","B","A","F",2.07867214693757
"B","B","A","F",2.29064563047302
"C","B","A","F",2.14956044869125
"D","B","A","F",2.01737883201698
"E","B","A","F",2.54197642597303
"F","B","A","F",2.75817165148911
"G","B","A","F",2.03780972905858
"H","B","A","F",2.65395376788784
"I","B","A","F",3.62327568124084
"J","B","A","F",2.33584527494826
"K","B","A","F",2.49574270763672
"L","B","A","F",2.68564244955199
"M","B","A","F",2.162710510262
"N","B","A","F",1.81447840145197
"O","B","A","F",1.40880954027879
"P","B","A","F",1.86930811189816
"Q","B","A","F",1.25158092255808
"R","B","A","F",2.65966171175722
"S","B","A","F",1.45278376212673
"T","B","A","F",1.42312561798647
"U","B","A","F",1.16933636535246
"A","C","A","F",8.07473632944833
"B","C","A","F",9.01605690903034
"C","C","A","F",8.51855450707795
"D","C","A","F",11.2849298618177
"E","C","A","F",11.5516782841276
"F","C","A","F",7.74250441866897
"G","C","A","F",9.94847133168134
"H","C","A","F",8.86915588855977
"I","C","A","F",8.01055252215854
"J","C","A","F",11.7730026942434
"K","C","A","F",6.50157289729482
"L","C","A","F",9.57794961017022
"M","C","A","F",9.76907857071581
"N","C","A","F",8.75807686681414
"O","C","A","F",5.93628927381055
"P","C","A","F",8.14843773678164
"Q","C","A","F",7.97932643826358
"R","C","A","F",7.11979438387738
"S","C","A","F",4.54078336606337
"T","C","A","F",5.17278181540701
"U","C","A","F",4.91321271381561
"A","D","A","F",7.78510676502365
"B","D","A","F",7.53040617821673
"C","D","A","F",7.61112267211966
"D","D","A","F",8.94032989703202
"E","D","A","F",9.88381399976264
"F","D","A","F",5.60777098510024
"G","D","A","F",8.90994170253909
"H","D","A","F",7.47246592744645
"I","D","A","F",11.1001449962478
"J","D","A","F",8.57144456423702
"K","D","A","F",6.48444473541621
"L","D","A","F",9.36766869258719
"M","D","A","F",7.93094416866993
"N","D","A","F",7.59270740267833
"O","D","A","F",7.81030059576566
"P","D","A","F",7.07478146317935
"Q","D","A","F",6.7889766412739
"R","D","A","F",6.42384990239229
"S","D","A","F",3.93842412097442
"T","D","A","F",5.44337627171876
"U","D","A","F",3.95602219175692
"A","E","A","F",6.51805154933281
"B","E","A","F",7.813978409431
"C","E","A","F",8.21210066189126
"D","E","A","F",9.34705490988837
"E","E","A","F",10.8072621315308
"F","E","A","F",8.09843487255173
"G","E","A","F",8.63965059112046
"H","E","A","F",8.91762105555672
"I","E","A","F",11.3424421454652
"J","E","A","F",8.8664455969765
"K","E","A","F",5.85743706431568
"L","E","A","F",9.28928044680925
"M","E","A","F",7.53723040904449
"N","E","A","F",7.07183745964296
"O","E","A","F",7.31555082270745
"P","E","A","F",6.30287322811853
"Q","E","A","F",8.08750799595709
"R","E","A","F",5.58431306954148
"S","E","A","F",4.99325553850972
"T","E","A","F",5.67188466001645
"U","E","A","F",6.21359177064429
"A","F","A","F",3.92275550337696
"B","F","A","F",5.00472529186277
"C","F","A","F",5.353554459569
"D","F","A","F",6.38845206963197
"E","F","A","F",7.23144084739775
"F","F","A","F",4.40861385342654
"G","F","A","F",5.75228362495745
"H","F","A","F",4.56620066591887
"I","F","A","F",5.89454880572319
"J","F","A","F",7.45944430516511
"K","F","A","F",3.45638377273516
"L","F","A","F",5.34708871361141
"M","F","A","F",5.10458509505817
"N","F","A","F",5.02740711933696
"O","F","A","F",4.13610802832469
"P","F","A","F",4.73452189971738
"Q","F","A","F",4.64749570073941
"R","F","A","F",4.21348238181316
"S","F","A","F",2.95268995839882
"T","F","A","F",2.76113564761083
"U","F","A","F",3.32938981297269
"A","A","B","F",3.62195527844744
"B","A","B","F",4.61124191463073
"C","A","B","F",5.13684630143699
"D","A","B","F",7.79112235640224
"E","A","B","F",7.13317936264385
"F","A","B","F",3.89965061004038
"G","A","B","F",4.85163919711389
"H","A","B","F",8.31878618669172
"I","A","B","F",5.84389316551639
"J","A","B","F",6.50039682139089
"K","A","B","F",4.94327067366884
"L","A","B","F",5.62255251380275
"M","A","B","F",6.42856853889466
"N","A","B","F",5.27147172430726
"O","A","B","F",3.22939439118739
"P","A","B","F",4.60628677551892
"Q","A","B","F",5.8210433465005
"R","A","B","F",2.76500862675852
"S","A","B","F",2.47348342794942
"T","A","B","F",4.7078198123767
"U","A","B","F",3.36896216483529
"A","B","B","F",1.98725761034871
"B","B","B","F",1.18452552909141
"C","B","B","F",2.39859018201087
"D","B","B","F",1.66083387508427
"E","B","B","F",3.04118580995927
"F","B","B","F",1.56855060777986
"G","B","B","F",0.916714138591314
"H","B","B","F",2.76981011105085
"I","B","B","F",1.88759785054443
"J","B","B","F",1.52545281695893
"K","B","B","F",3.38168911887854
"L","B","B","F",1.72051173022786
"M","B","B","F",1.93107790968113
"N","B","B","F",1.52112756355073
"O","B","B","F",1.46169830723537
"P","B","B","F",1.38421390844746
"Q","B","B","F",1.31252019707841
"R","B","B","F",0.881655625080668
"S","B","B","F",0.968409829903724
"T","B","B","F",1.19114492377392
"U","B","B","F",1.30934259006468
"A","C","B","F",6.79037131576697
"B","C","B","F",5.54610319244612
"C","C","B","F",6.1039366985385
"D","C","B","F",8.98280423129528
"E","C","B","F",8.60164064112114
"F","C","B","F",4.50031241965572
"G","C","B","F",5.69718311750568
"H","C","B","F",5.98374555340079
"I","C","B","F",5.19855193916487
"J","C","B","F",7.76483649952154
"K","C","B","F",3.52029987392387
"L","C","B","F",5.25750341573014
"M","C","B","F",5.40949615213172
"N","C","B","F",4.87099067945215
"O","C","B","F",3.52903130784628
"P","C","B","F",4.49104294089284
"Q","C","B","F",5.88409131786248
"R","C","B","F",4.48497331061118
"S","C","B","F",2.68093401789296
"T","C","B","F",4.18610164440441
"U","C","B","F",2.34551677187262
"A","D","B","F",7.41293407538685
"B","D","B","F",5.90659891652672
"C","D","B","F",7.03374433093101
"D","D","B","F",7.29505436878168
"E","D","B","F",8.91330129421641
"F","D","B","F",3.72534831534529
"G","D","B","F",4.93111327001943
"H","D","B","F",6.79955777668133
"I","D","B","F",6.78268652359829
"J","D","B","F",6.93153778165178
"K","D","B","F",4.07019369100911
"L","D","B","F",6.2536761214611
"M","D","B","F",6.53591182241413
"N","D","B","F",5.98825716883303
"O","D","B","F",4.48943917420899
"P","D","B","F",4.92441921373772
"Q","D","B","F",4.52914136251403
"R","D","B","F",4.23325948973285
"S","D","B","F",3.11064442962421
"T","D","B","F",4.59213872607506
"U","D","B","F",3.30626261176279
"A","E","B","F",5.54456583846447
"B","E","B","F",5.79374982213684
"C","E","B","F",8.00954220461071
"D","E","B","F",7.80104769609536
"E","E","B","F",8.97989429879587
"F","E","B","F",5.18666612245885
"G","E","B","F",7.53318727185008
"H","E","B","F",7.58686793523894
"I","E","B","F",8.31650677999882
"J","E","B","F",8.50982186238763
"K","E","B","F",4.69318688826745
"L","E","B","F",7.58530154616643
"M","E","B","F",7.11409853085557
"N","E","B","F",6.125621014524
"O","E","B","F",4.81099850566556
"P","E","B","F",5.86592431836326
"Q","E","B","F",6.09347879805175
"R","E","B","F",3.89194848512077
"S","E","B","F",3.38935176535488
"T","E","B","F",4.77721006465266
"U","E","B","F",3.34692313038667
"A","F","B","F",4.48441483030788
"B","F","B","F",4.86321604762859
"C","F","B","F",5.01377235397089
"D","F","B","F",5.58865243280328
"E","F","B","F",5.65941839026402
"F","F","B","F",3.5464736813425
"G","F","B","F",5.33913152218352
"H","F","B","F",4.66945898942693
"I","F","B","F",5.33712270900342
"J","F","B","F",5.31537790762457
"K","F","B","F",2.89882808877154
"L","F","B","F",4.4608466381934
"M","F","B","F",4.39392127555845
"N","F","B","F",3.60627248870761
"O","F","B","F",3.29307919531016
"P","F","B","F",3.40138962850493
"Q","F","B","F",4.28916813354269
"R","F","B","F",3.4003333759561
"S","F","B","F",2.31883160101439
"T","F","B","F",2.92849973757391
"U","F","B","F",1.59382326666772
"A","A","C","F",10.1925884918913
"B","A","C","F",12.5537955808115
"C","A","C","F",15.7962988728211
"D","A","C","F",17.4824057581835
"E","A","C","F",19.4055091527064
"F","A","C","F",11.7402562280186
"G","A","C","F",17.6103353555513
"H","A","C","F",17.5980253281646
"I","A","C","F",17.0551229838086
"J","A","C","F",18.1115445433093
"K","A","C","F",17.6677070592999
"L","A","C","F",21.8131747188599
"M","A","C","F",20.4571728689982
"N","A","C","F",13.917587781201
"O","A","C","F",12.241126635788
"P","A","C","F",12.3159879449335
"Q","A","C","F",14.8465992466207
"R","A","C","F",6.23135732311505
"S","A","C","F",9.08290715227752
"T","A","C","F",12.8969815101967
"U","A","C","F",12.1724762737577
"A","B","C","F",4.39276221692431
"B","B","C","F",5.45114170824844
"C","B","C","F",5.2339177797354
"D","B","C","F",5.69628835860405
"E","B","C","F",8.70782789371595
"F","B","C","F",3.09216313991483
"G","B","C","F",6.96463307180487
"H","B","C","F",6.16293992754093
"I","B","C","F",8.47334532711973
"J","B","C","F",6.7667077615381
"K","B","C","F",6.59685743229221
"L","B","C","F",9.38013775657923
"M","B","C","F",6.01245276208138
"N","B","C","F",3.69440405950348
"O","B","C","F",2.68070574456773
"P","B","C","F",5.12537934375912
"Q","B","C","F",5.52735849957046
"R","B","C","F",2.37279122904175
"S","B","C","F",2.65248066402277
"T","B","C","F",3.38511369380855
"U","B","C","F",4.05947910235352
"A","C","C","F",3.23016390130713
"B","C","C","F",4.55296352455497
"C","C","C","F",5.26115817764458
"D","C","C","F",6.88200815901623
"E","C","C","F",8.14862479730659
"F","C","C","F",3.06790500273402
"G","C","C","F",6.1008876455199
"H","C","C","F",4.31744280078792
"I","C","C","F",4.71515393804437
"J","C","C","F",6.92656825413384
"K","C","C","F",4.10742697698274
"L","C","C","F",6.8052357608171
"M","C","C","F",7.09390547003612
"N","C","C","F",4.63708895965877
"O","C","C","F",4.05606368757985
"P","C","C","F",4.44557197437089
"Q","C","C","F",4.51942697857743
"R","C","C","F",2.3257966630518
"S","C","C","F",2.95858528891979
"T","C","C","F",4.40983618917916
